adm1,adm2,city_name,code,country_name,latitude,location_id,longitude
辽宁省,盘锦,盘锦,211100 | 211101,中国,41.124485,101071301,122.069572
辽宁省,盘锦,大洼,211104,中国,40.994427,101071302,122.071709
辽宁省,盘锦,盘山,211122,中国,41.240700,101071303,121.985283
辽宁省,盘锦,双台子,211102,中国,41.190365,101071304,122.055733
辽宁省,盘锦,兴隆台,211103,中国,41.122421,101071305,122.071625
辽宁省,葫芦岛,葫芦岛,211400 | 211401,中国,40.755573,101071401,120.856392
辽宁省,葫芦岛,建昌,211422,中国,40.812870,101071402,119.807777
辽宁省,葫芦岛,绥中,211421,中国,40.328407,101071403,120.342110
辽宁省,葫芦岛,兴城,211481,中国,40.619411,101071404,120.729362
辽宁省,葫芦岛,连山,211402,中国,40.755142,101071405,120.859367
辽宁省,葫芦岛,龙港,211403,中国,40.709991,101071406,120.838570
辽宁省,葫芦岛,南票,211404,中国,41.098812,101071407,120.752312
内蒙古自治区,呼和浩特,呼和浩特,150100 | 150101,中国,40.818310,101080101,111.670799
内蒙古自治区,呼和浩特,土左旗,150121,中国,40.410000,101080102,111.089996
内蒙古自治区,呼和浩特,托县,150122,中国,40.160000,101080103,111.110001
内蒙古自治区,呼和浩特,和林,150123,中国,40.380287,101080104,111.824142
内蒙古自治区,呼和浩特,清水河,150124,中国,39.912479,101080105,111.672218
内蒙古自治区,呼和浩特,赛罕,150105,中国,40.807835,101080106,111.698463
内蒙古自治区,呼和浩特,武川,150125,中国,41.094482,101080107,111.456566
内蒙古自治区,呼和浩特,新城,150102,中国,40.826225,101080108,111.685966
内蒙古自治区,呼和浩特,回民,150103,中国,40.815147,101080109,111.662163
内蒙古自治区,呼和浩特,玉泉,150104,中国,40.799419,101080110,111.665428
内蒙古自治区,包头,包头,150200 | 150201,中国,40.658169,101080201,109.840408
内蒙古自治区,包头,白云鄂博,150206,中国,41.769245,101080202,109.970161
内蒙古自治区,包头,满都拉,,中国,42.533661,101080203,110.122581
内蒙古自治区,包头,土右旗,150221,中国,40.330002,101080204,110.320000
内蒙古自治区,包头,固阳,150222,中国,41.030003,101080205,110.063423
内蒙古自治区,包头,达茂旗,150223,中国,41.419998,101080206,110.260002
内蒙古自治区,包头,希拉穆仁,,中国,41.323158,101080207,111.236313
内蒙古自治区,包头,东河,150202,中国,40.587055,101080208,110.026894
内蒙古自治区,包头,昆都仑,150203,中国,40.661346,101080209,109.822929
内蒙古自治区,包头,青山,150204,中国,40.668556,101080210,109.880051
内蒙古自治区,包头,石拐,150205,中国,40.672092,101080211,110.272568
内蒙古自治区,包头,九原,150207,中国,40.600582,101080212,109.968124
内蒙古自治区,乌海,乌海,150300 | 150301,中国,39.673733,101080301,106.825562
内蒙古自治区,乌海,海勃湾,150302,中国,39.673527,101080302,106.817764
内蒙古自治区,乌海,海南,150303,中国,39.441528,101080303,106.884789
内蒙古自治区,乌海,乌达,150304,中国,39.502289,101080304,106.722710
内蒙古自治区,乌兰察布,集宁,150902,中国,41.034134,101080401,113.116455
内蒙古自治区,乌兰察布,卓资,150921,中国,40.895760,101080402,112.577705
内蒙古自治区,乌兰察布,化德,150922,中国,41.899334,101080403,114.010078
内蒙古自治区,乌兰察布,商都,150923,中国,41.560162,101080404,113.560646
内蒙古自治区,乌兰察布,乌兰察布,150900 | 150901,中国,41.034126,101080405,113.114540
内蒙古自治区,乌兰察布,兴和,150924,中国,40.872437,101080406,113.834007
内蒙古自治区,乌兰察布,凉城,150925,中国,40.531628,101080407,112.500908
内蒙古自治区,乌兰察布,察右前旗,150926,中国,40.480000,101080408,113.129997
内蒙古自治区,乌兰察布,察右中旗,150927,中国,41.160000,101080409,112.370003
内蒙古自治区,乌兰察布,察右后旗,150928,中国,41.270000,101080410,113.110001
内蒙古自治区,乌兰察布,四子王旗,150929,中国,41.528114,101080411,111.701233
内蒙古自治区,乌兰察布,丰镇,150981,中国,40.437534,101080412,113.163460
内蒙古自治区,通辽,通辽,150500 | 150501,中国,43.617428,101080501,122.263123
内蒙古自治区,通辽,舍伯吐,,中国,44.031139,101080502,121.990021
内蒙古自治区,通辽,科左中旗,150521,中国,44.080002,101080503,123.180000
内蒙古自治区,通辽,科左后旗,150522,中国,42.580002,101080504,122.209999
内蒙古自治区,通辽,青龙山,,中国,42.395172,101080505,121.039665
内蒙古自治区,通辽,开鲁,150523,中国,43.602432,101080506,121.308800
内蒙古自治区,通辽,库伦,150524,中国,42.734692,101080507,121.774887
内蒙古自治区,通辽,奈曼,150525,中国,42.846851,101080508,120.662544
内蒙古自治区,通辽,扎鲁特,150526,中国,44.555294,101080509,120.905273
内蒙古自治区,通辽,科尔沁,150502,中国,45.059647,101080510,121.472816
内蒙古自治区,通辽,巴雅尔吐胡硕,,中国,45.069443,101080511,120.332947
内蒙古自治区,通辽,霍林郭勒,150581,中国,45.532360,101080512,119.657860
内蒙古自治区,赤峰,赤峰,150400 | 150401,中国,42.275318,101080601,118.956802
内蒙古自治区,赤峰,红山,150402,中国,42.269733,101080602,118.961090
内蒙古自治区,赤峰,阿鲁旗,150421,中国,43.529999,101080603,120.029999
内蒙古自治区,赤峰,巴林左旗,150422,中国,43.980717,101080605,119.391739
内蒙古自治区,赤峰,巴林右旗,150423,中国,43.528961,101080606,118.678345
内蒙古自治区,赤峰,林西,150424,中国,43.605328,101080607,118.057747
内蒙古自治区,赤峰,克什克腾,150425,中国,43.256233,101080608,117.542465
内蒙古自治区,赤峰,翁牛特,150426,中国,42.937126,101080609,119.022621
内蒙古自治区,赤峰,岗子,,中国,42.564651,101080610,118.429893
内蒙古自治区,赤峰,喀喇沁,150428,中国,41.927780,101080611,118.708572
内蒙古自治区,赤峰,八里罕,,中国,41.516739,101080612,118.750420
内蒙古自治区,赤峰,宁城,150429,中国,41.598694,101080613,119.339241
内蒙古自治区,赤峰,敖汉,150430,中国,42.287010,101080614,119.906487
内蒙古自治区,赤峰,元宝山,150403,中国,42.041168,101080616,119.289879
内蒙古自治区,赤峰,松山,150404,中国,42.281048,101080617,118.938957
内蒙古自治区,赤峰,富河,,中国,44.452843,101080618,119.292892
内蒙古自治区,赤峰,宝国图,,中国,42.320518,101080619,120.692657
内蒙古自治区,鄂尔多斯,鄂尔多斯,150600 | 150601,中国,39.817181,101080701,109.990288
内蒙古自治区,鄂尔多斯,达拉特,150621,中国,40.404076,101080703,110.040283
内蒙古自治区,鄂尔多斯,准格尔,150622,中国,39.865219,101080704,111.238335
内蒙古自治区,鄂尔多斯,鄂前旗,150623,中国,38.110001,101080705,107.290001
内蒙古自治区,鄂尔多斯,河南,,中国,37.858101,101080706,108.731102
内蒙古自治区,鄂尔多斯,伊和乌素,,中国,39.695782,101080707,109.221489
内蒙古自治区,鄂尔多斯,鄂托克,150624,中国,39.095753,101080708,107.982605
内蒙古自治区,鄂尔多斯,杭锦旗,150625,中国,39.831787,101080709,108.736321
内蒙古自治区,鄂尔多斯,乌审旗,150626,中国,38.596611,101080710,108.842453
内蒙古自治区,鄂尔多斯,伊金霍洛,150627,中国,39.604313,101080711,109.787399
内蒙古自治区,鄂尔多斯,乌审召,,中国,39.219353,101080712,109.016396
内蒙古自治区,鄂尔多斯,东胜,150602,中国,39.817879,101080713,109.989449
内蒙古自治区,鄂尔多斯,康巴什,150603,中国,39.608303,101080714,109.781555
内蒙古自治区,巴彦淖尔,临河,150802,中国,40.757092,101080801,107.417015
内蒙古自治区,巴彦淖尔,五原,150821,中国,41.097637,101080802,108.270660
内蒙古自治区,巴彦淖尔,磴口,150822,中国,40.330479,101080803,107.006058
内蒙古自治区,巴彦淖尔,乌前旗,150823,中国,40.439999,101080804,108.389999
内蒙古自治区,巴彦淖尔,大佘太,,中国,41.023048,101080805,109.145798
内蒙古自治区,巴彦淖尔,乌中旗,150824,中国,41.340000,101080806,108.309998
内蒙古自治区,巴彦淖尔,乌后旗,150825,中国,41.270000,101080807,106.589996
内蒙古自治区,巴彦淖尔,海力素,,中国,41.640862,101080808,106.896698
内蒙古自治区,巴彦淖尔,那仁宝力格,,中国,41.146221,101080809,106.455757
内蒙古自治区,巴彦淖尔,杭锦后旗,150826,中国,40.888798,101080810,107.147682
内蒙古自治区,巴彦淖尔,巴彦淖尔,150800 | 150801,中国,40.757401,101080811,107.416962
内蒙古自治区,锡林郭勒,锡林浩特,152502,中国,43.944302,101080901,116.091904
内蒙古自治区,锡林郭勒,锡林郭勒,152500,中国,43.944019,101080902,116.090996
内蒙古自治区,锡林郭勒,二连浩特,152501,中国,43.652897,101080903,111.979813
内蒙古自治区,锡林郭勒,阿巴嘎,152522,中国,44.022728,101080904,114.970619
内蒙古自治区,锡林郭勒,苏左旗,152523,中国,43.520000,101080906,113.379997
内蒙古自治区,锡林郭勒,苏右旗,152524,中国,42.450001,101080907,112.389999
内蒙古自治区,锡林郭勒,朱日和,,中国,42.406471,101080908,112.902344
内蒙古自治区,锡林郭勒,东乌旗,152525,中国,45.310001,101080909,116.580002
内蒙古自治区,锡林郭勒,西乌旗,152526,中国,44.349998,101080910,117.360001
内蒙古自治区,锡林郭勒,太仆寺旗,152527,中国,41.895199,101080911,115.287277
内蒙古自治区,锡林郭勒,镶黄旗,152528,中国,42.239227,101080912,113.843872
内蒙古自治区,锡林郭勒,正镶白旗,152529,中国,42.286808,101080913,115.031425
内蒙古自治区,锡林郭勒,正蓝旗,152530,中国,42.245895,101080914,116.003311
内蒙古自治区,锡林郭勒,多伦,152531,中国,42.197964,101080915,116.477287
内蒙古自治区,呼伦贝尔,博克图,,中国,48.753597,101080916,121.916039
内蒙古自治区,锡林郭勒,乌拉盖,,中国,45.711323,101080917,118.838394
内蒙古自治区,呼伦贝尔,海拉尔,150702,中国,49.213890,101081001,119.764923
内蒙古自治区,呼伦贝尔,小二沟,,中国,49.176090,101081002,123.324203
内蒙古自治区,呼伦贝尔,阿荣旗,150721,中国,48.130505,101081003,123.464615
内蒙古自治区,呼伦贝尔,莫力达瓦,150722,中国,48.478386,101081004,124.507401
内蒙古自治区,呼伦贝尔,鄂伦春旗,150723,中国,50.349998,101081005,123.440002
内蒙古自治区,呼伦贝尔,鄂温克旗,150724,中国,49.090000,101081006,119.449997
内蒙古自治区,呼伦贝尔,陈旗,150725,中国,49.189999,101081007,119.260002
内蒙古自治区,呼伦贝尔,新左旗,150726,中国,48.130001,101081008,118.160004
内蒙古自治区,呼伦贝尔,新右旗,150727,中国,48.400002,101081009,116.489998
内蒙古自治区,呼伦贝尔,满洲里,150781,中国,49.590790,101081010,117.455559
内蒙古自治区,呼伦贝尔,牙克石,150782,中国,49.287025,101081011,120.729004
内蒙古自治区,呼伦贝尔,扎兰屯,150783,中国,48.007412,101081012,122.744400
内蒙古自治区,呼伦贝尔,呼伦贝尔,150700 | 150701,中国,49.215332,101081013,119.758171
内蒙古自治区,呼伦贝尔,额尔古纳,150784,中国,50.243900,101081014,120.178635
内蒙古自治区,呼伦贝尔,根河,150785,中国,50.780453,101081015,121.532722
内蒙古自治区,呼伦贝尔,图里河,,中国,50.480488,101081016,121.682495
内蒙古自治区,呼伦贝尔,扎赉诺尔,150703,中国,49.456566,101081017,117.716370
内蒙古自治区,兴安盟,乌兰浩特,152201,中国,46.077236,101081101,122.068977
内蒙古自治区,兴安盟,阿尔山,152202,中国,47.176998,101081102,119.943657
内蒙古自治区,兴安盟,科右中旗,152222,中国,45.029999,101081103,121.279999
内蒙古自治区,兴安盟,胡尔勒,,中国,46.717232,101081104,122.080460
内蒙古自治区,兴安盟,扎赉特,152223,中国,46.725136,101081105,122.909332
内蒙古自治区,兴安盟,索伦,,中国,46.619030,101081106,121.247787
内蒙古自治区,兴安盟,突泉,152224,中国,45.380985,101081107,121.564857
内蒙古自治区,兴安盟,兴安盟,152200,中国,46.076267,101081108,122.070320
内蒙古自治区,兴安盟,科右前旗,152221,中国,46.063000,101081109,122.069000
内蒙古自治区,兴安盟,高力板,,中国,44.794903,101081110,121.623718
内蒙古自治区,阿拉善盟,阿左旗,152921,中国,39.640999,101081201,105.111000
内蒙古自治区,阿拉善盟,阿右旗,152922,中国,39.130001,101081202,101.410004
内蒙古自治区,阿拉善盟,额济纳,152923,中国,41.958813,101081203,101.069443
内蒙古自治区,阿拉善盟,拐子湖,,中国,41.368034,101081204,102.416008
内蒙古自治区,阿拉善盟,吉兰泰,,中国,39.756279,101081205,105.758842
内蒙古自治区,阿拉善盟,巴彦诺日公,,中国,40.166042,101081209,104.806656
内蒙古自治区,阿拉善盟,雅布赖,,中国,39.429592,101081210,102.779366
内蒙古自治区,阿拉善盟,乌斯太,,中国,39.435158,101081211,106.719490
内蒙古自治区,阿拉善盟,孪井滩,,中国,37.885368,101081212,105.403366
内蒙古自治区,阿拉善盟,阿拉善盟,152900,中国,38.844814,101081213,105.706421
河北省,石家庄,石家庄,130100 | 130101,中国,38.045475,101090101,114.502464
河北省,石家庄,井陉,130121,中国,38.033615,101090102,114.144485
河北省,石家庄,正定,130123,中国,38.147835,101090103,114.569885
河北省,石家庄,栾城,130111,中国,37.886909,101090104,114.654282
河北省,石家庄,行唐,130125,中国,38.437424,101090105,114.552734
河北省,石家庄,灵寿,130126,中国,38.306545,101090106,114.379463
河北省,石家庄,高邑,130127,中国,37.605713,101090107,114.610703
河北省,石家庄,深泽,130128,中国,38.184540,101090108,115.200211
河北省,石家庄,赞皇,130129,中国,37.660198,101090109,114.387756
河北省,石家庄,无极,130130,中国,38.176376,101090110,114.977844
河北省,石家庄,平山,130131,中国,38.259312,101090111,114.184143
河北省,石家庄,元氏,130132,中国,37.762512,101090112,114.526176
河北省,石家庄,赵县,130133,中国,37.754341,101090113,114.775360
河北省,石家庄,辛集,130181,中国,37.929039,101090114,115.217453
河北省,石家庄,藁城,130109,中国,38.033768,101090115,114.849648
河北省,石家庄,晋州,130183,中国,38.027477,101090116,115.044884
河北省,石家庄,新乐,130184,中国,38.344769,101090117,114.685783
河北省,石家庄,鹿泉,130110,中国,38.093994,101090118,114.321022
河北省,石家庄,长安,130102,中国,38.047501,101090119,114.548149
河北省,石家庄,桥西,130104,中国,38.028381,101090120,114.462929
河北省,石家庄,新华,130105,中国,38.067142,101090121,114.465973
河北省,石家庄,井陉矿区,130107,中国,38.069748,101090122,114.058182
河北省,石家庄,裕华,130108,中国,38.027695,101090123,114.533257
河北省,保定,保定,130600 | 130601,中国,38.867657,101090201,115.482330
河北省,保定,满城,130607,中国,38.951382,101090202,115.324417
河北省,保定,阜平,130624,中国,38.847275,101090203,114.198799
河北省,保定,徐水,130609,中国,39.020393,101090204,115.649406
河北省,保定,唐县,130627,中国,38.748543,101090205,114.981239
河北省,保定,高阳,130628,中国,38.690090,101090206,115.778877
河北省,保定,竞秀,130602,中国,38.886620,101090208,115.470657
河北省,保定,涞源,130630,中国,39.357552,101090209,114.692566
河北省,保定,望都,130631,中国,38.707447,101090210,115.154007
河北省,保定,易县,130633,中国,39.352970,101090212,115.501144
河北省,保定,莲池,130606,中国,38.865005,101090213,115.500931
河北省,保定,曲阳,130634,中国,38.619991,101090214,114.704056
河北省,保定,蠡县,130635,中国,38.496429,101090215,115.583633
河北省,保定,顺平,130636,中国,38.845127,101090216,115.132751
河北省,保定,涿州,130681,中国,39.485764,101090218,115.973412
河北省,保定,定州,130682,中国,38.517601,101090219,114.991386
河北省,保定,安国,130683,中国,38.421368,101090220,115.331413
河北省,保定,高碑店,130684,中国,39.327690,101090221,115.882706
河北省,保定,涞水,130623,中国,39.393147,101090222,115.711983
河北省,保定,定兴,130626,中国,39.266193,101090223,115.796898
